approach,cpu,hidden_units,true_negative,false_negative,true_positive,false_positive,precision,recall,accuracy,f1_score,outlier_threshold,wallclock_time_seconds
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,279,475,0,3,26,0.10344827586206896,1.0,0.9484126984126984,0.1875,-148.27283352314063,4031.03
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,161,476,1,2,25,0.07407407407407407,0.6666666666666666,0.9484126984126984,0.13333333333333333,-74.88180923404178,1930.13
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,453,476,2,1,25,0.038461538461538464,0.3333333333333333,0.9464285714285714,0.06896551724137931,-230.05505089863897,7424.12
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,475,472,1,2,29,0.06451612903225806,0.6666666666666666,0.9404761904761905,0.1176470588235294,-230.8444443638738,7353.66
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,619,470,0,3,31,0.08823529411764706,1.0,0.9384920634920635,0.1621621621621622,-339.8072335240397,10363.53
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,263,469,0,3,32,0.08571428571428572,1.0,0.9365079365079365,0.15789473684210528,-142.55264333330004,3851.69
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,8,460,1,2,41,0.046511627906976744,0.6666666666666666,0.9166666666666666,0.08695652173913045,3.873895164927789,198.84
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,588,479,0,3,22,0.12,1.0,0.9563492063492064,0.21428571428571425,-317.5260077909204,9978.79
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,111,476,0,3,25,0.10714285714285714,1.0,0.9503968253968254,0.19354838709677416,-51.802519255733664,1365.63
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,79,485,0,3,16,0.15789473684210525,1.0,0.9682539682539683,0.2727272727272727,-32.71585626887112,1008.89
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,69,477,0,3,24,0.1111111111111111,1.0,0.9523809523809523,0.19999999999999998,-25.37428874229657,890.53
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,350,481,0,3,20,0.13043478260869565,1.0,0.9603174603174603,0.23076923076923078,-175.05205084029947,5048.29
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,621,471,1,2,30,0.0625,0.6666666666666666,0.9384920634920635,0.11428571428571428,-343.18858223637204,10395.10
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,495,480,0,3,21,0.125,1.0,0.9583333333333334,0.2222222222222222,-275.367375756969,7767.41
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,293,468,0,3,33,0.08333333333333333,1.0,0.9345238095238095,0.15384615384615385,-151.23185776794017,4206.47
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,104,469,0,3,32,0.08571428571428572,1.0,0.9365079365079365,0.15789473684210528,-43.1700428958594,1286.75
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,234,471,0,3,30,0.09090909090909091,1.0,0.9404761904761905,0.16666666666666669,-113.16707495245859,2787.03
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,199,482,0,3,19,0.13636363636363635,1.0,0.9623015873015873,0.24000000000000002,-106.04279898480274,2361.32
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,114,486,1,2,15,0.11764705882352941,0.6666666666666666,0.9682539682539683,0.2,-51.93183740755389,1409.45
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,249,481,0,3,20,0.13043478260869565,1.0,0.9603174603174603,0.23076923076923078,-124.58944491489913,3617.47
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,43,481,2,1,20,0.047619047619047616,0.3333333333333333,0.9563492063492064,0.08333333333333333,-10.273663688700772,608.14
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,243,472,0,3,29,0.09375,1.0,0.9424603174603174,0.17142857142857143,-117.9932485740096,2888.23
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,205,472,0,3,29,0.09375,1.0,0.9424603174603174,0.17142857142857143,-107.43984732989199,2484.88
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,68,479,0,3,22,0.12,1.0,0.9563492063492064,0.21428571428571425,-28.631842581486147,888.73
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,201,475,0,3,26,0.10344827586206896,1.0,0.9484126984126984,0.1875,-103.18047216520024,2438.10
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,434,469,0,3,32,0.08571428571428572,1.0,0.9365079365079365,0.15789473684210528,-236.24704199470793,5737.62
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,207,477,0,3,24,0.1111111111111111,1.0,0.9523809523809523,0.19999999999999998,-111.07116812922217,2490.54
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,176,479,0,3,22,0.12,1.0,0.9563492063492064,0.21428571428571425,-87.1312840739438,2045.49
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,208,475,0,3,26,0.10344827586206896,1.0,0.9484126984126984,0.1875,-107.28979619209252,2495.60
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,584,471,0,3,30,0.09090909090909091,1.0,0.9404761904761905,0.16666666666666669,-313.86847064144445,9943.34
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,481,471,1,2,30,0.0625,0.6666666666666666,0.9384920634920635,0.11428571428571428,-241.5455770446765,8206.41
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,463,474,0,3,27,0.1,1.0,0.9464285714285714,0.18181818181818182,-236.8619478552959,7392.74
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,462,475,1,2,26,0.07142857142857142,0.6666666666666666,0.9464285714285714,0.12903225806451613,-235.1359385366725,7386.29
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,251,476,0,3,25,0.10714285714285714,1.0,0.9503968253968254,0.19354838709677416,-121.14880813905114,3617.11
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,80,463,0,3,38,0.07317073170731707,1.0,0.9246031746031746,0.13636363636363635,-32.443977626326024,1092.61
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,283,476,0,3,25,0.10714285714285714,1.0,0.9503968253968254,0.19354838709677416,-146.77867172494345,4129.93
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,570,481,1,2,20,0.09090909090909091,0.6666666666666666,0.9583333333333334,0.16,-295.7507832908287,9670.28
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,620,475,1,2,26,0.07142857142857142,0.6666666666666666,0.9464285714285714,0.12903225806451613,-340.57194902798864,10424.74
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,468,476,1,2,25,0.07407407407407407,0.6666666666666666,0.9484126984126984,0.13333333333333333,-238.11294028167313,7444.78
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,254,473,1,2,28,0.06666666666666667,0.6666666666666666,0.9424603174603174,0.1212121212121212,-126.84892820014231,3671.60
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,527,479,1,2,22,0.08333333333333333,0.6666666666666666,0.9543650793650794,0.14814814814814814,-276.32496135750125,8187.57
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,363,473,1,2,28,0.06666666666666667,0.6666666666666666,0.9424603174603174,0.1212121212121212,-181.86810762157162,5193.24
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,578,472,1,2,29,0.06451612903225806,0.6666666666666666,0.9404761904761905,0.1176470588235294,-314.2557943090645,9779.56
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,307,479,0,3,22,0.12,1.0,0.9563492063492064,0.21428571428571425,-148.9636388181883,4415.17
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,204,473,0,3,28,0.0967741935483871,1.0,0.9444444444444444,0.17647058823529413,-105.63440196835022,2479.69
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,285,472,0,3,29,0.09375,1.0,0.9424603174603174,0.17142857142857143,-147.83402777121458,4154.95
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,500,470,0,3,31,0.08823529411764706,1.0,0.9384920634920635,0.1621621621621622,-272.16635271129417,7813.48
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,365,474,0,3,27,0.1,1.0,0.9464285714285714,0.18181818181818182,-186.98254379745373,5225.47
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,558,467,1,2,34,0.05555555555555555,0.6666666666666666,0.9305555555555556,0.10256410256410256,-287.66606349070526,9603.46
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,431,477,0,3,24,0.1111111111111111,1.0,0.9523809523809523,0.19999999999999998,-238.1789529462319,5236.24
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,551,470,2,1,31,0.03125,0.3333333333333333,0.9345238095238095,0.05714285714285714,-282.53574988845793,9353.86
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,612,472,0,3,29,0.09375,1.0,0.9424603174603174,0.17142857142857143,-334.6455937227594,10336.27
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,347,469,0,3,32,0.08571428571428572,1.0,0.9365079365079365,0.15789473684210528,-170.74191887392277,5022.29
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,300,468,0,3,33,0.08333333333333333,1.0,0.9345238095238095,0.15384615384615385,-146.88389721546582,4358.78
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,420,472,1,2,29,0.06451612903225806,0.6666666666666666,0.9404761904761905,0.1176470588235294,-217.77265335090777,5154.01
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,427,475,1,2,26,0.07142857142857142,0.6666666666666666,0.9464285714285714,0.12903225806451613,-223.48222949209244,5232.18
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,384,473,0,3,28,0.0967741935483871,1.0,0.9444444444444444,0.17647058823529413,-203.90446069501132,5279.06
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,319,477,0,3,24,0.1111111111111111,1.0,0.9523809523809523,0.19999999999999998,-161.79383383841784,4629.16
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,152,485,0,3,16,0.15789473684210525,1.0,0.9682539682539683,0.2727272727272727,-69.52344217561831,1798.55
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,356,479,1,2,22,0.08333333333333333,0.6666666666666666,0.9543650793650794,0.14814814814814814,-171.73853615262672,5137.53
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,478,471,0,3,30,0.09090909090909091,1.0,0.9404761904761905,0.16666666666666669,-236.3637516385528,7491.66
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,393,481,1,2,20,0.09090909090909091,0.6666666666666666,0.9583333333333334,0.16,-203.44121783323206,5231.54
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,277,468,0,3,33,0.08333333333333333,1.0,0.9345238095238095,0.15384615384615385,-144.349028993588,4072.73
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,486,476,1,2,25,0.07407407407407407,0.6666666666666666,0.9484126984126984,0.13333333333333333,-246.27328154338812,8306.63
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,538,473,0,3,28,0.0967741935483871,1.0,0.9444444444444444,0.17647058823529413,-295.34711733340015,8245.71
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,358,478,1,2,23,0.08,0.6666666666666666,0.9523809523809523,0.14285714285714285,-178.4527802406958,5171.42
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,341,476,0,3,25,0.10714285714285714,1.0,0.9503968253968254,0.19354838709677416,-174.79117948763988,4913.01
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,168,476,0,3,25,0.10714285714285714,1.0,0.9503968253968254,0.19354838709677416,-85.77799329762576,1988.71
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,216,479,0,3,22,0.12,1.0,0.9563492063492064,0.21428571428571425,-106.86828755401335,3164.24
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,571,471,0,3,30,0.09090909090909091,1.0,0.9404761904761905,0.16666666666666669,-302.525132681902,9613.89
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,15,473,1,2,28,0.06666666666666667,0.6666666666666666,0.9424603174603174,0.1212121212121212,-3.6340607722267677,279.20
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,547,469,1,2,32,0.058823529411764705,0.6666666666666666,0.9345238095238095,0.10810810810810811,-295.2446541562656,9326.16
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,88,477,0,3,24,0.1111111111111111,1.0,0.9523809523809523,0.19999999999999998,-47.050691195816306,1108.01
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,399,470,1,2,31,0.06060606060606061,0.6666666666666666,0.9365079365079365,0.1111111111111111,-202.91920762474808,5318.89
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,12,480,1,2,21,0.08695652173913043,0.6666666666666666,0.9563492063492064,0.15384615384615383,-1.322303188192425,252.84
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,375,474,1,2,27,0.06896551724137931,0.6666666666666666,0.9444444444444444,0.125,-204.25134566137703,5318.97
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,412,475,2,1,26,0.037037037037037035,0.3333333333333333,0.9444444444444444,0.06666666666666667,-205.83391861015045,5041.03
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,248,470,0,3,31,0.08823529411764706,1.0,0.9384920634920635,0.1621621621621622,-123.79885586752523,2944.79
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,402,473,1,2,28,0.06666666666666667,0.6666666666666666,0.9424603174603174,0.1212121212121212,-205.44235892996568,5156.25
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,597,478,1,2,23,0.08,0.6666666666666666,0.9523809523809523,0.14285714285714285,-321.42606312052783,10145.34
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,346,472,2,1,29,0.03333333333333333,0.3333333333333333,0.9384920634920635,0.0606060606060606,-169.07247649324574,4962.27
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,78,480,0,3,21,0.125,1.0,0.9583333333333334,0.2222222222222222,-32.471954493157874,992.90
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,435,472,1,2,29,0.06451612903225806,0.6666666666666666,0.9404761904761905,0.1176470588235294,-231.5341551411526,5745.48
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,286,472,0,3,29,0.09375,1.0,0.9424603174603174,0.17142857142857143,-145.14602703853788,4153.07
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,572,471,1,2,30,0.0625,0.6666666666666666,0.9384920634920635,0.11428571428571428,-303.55419460444864,10254.21
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,335,476,1,2,25,0.07407407407407407,0.6666666666666666,0.9484126984126984,0.13333333333333333,-177.95168992258505,4800.20
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,336,473,0,3,28,0.0967741935483871,1.0,0.9444444444444444,0.17647058823529413,-178.18155843240302,4830.94
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,408,473,2,1,28,0.034482758620689655,0.3333333333333333,0.9404761904761905,0.0625,-203.5600636815602,5181.87
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,382,477,0,3,24,0.1111111111111111,1.0,0.9523809523809523,0.19999999999999998,-207.654174245389,5247.43
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,364,473,0,3,28,0.0967741935483871,1.0,0.9444444444444444,0.17647058823529413,-181.68838792757865,5219.74
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,592,474,1,2,27,0.06896551724137931,0.6666666666666666,0.9444444444444444,0.125,-320.5340287418581,10156.02
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,510,482,1,2,19,0.09523809523809523,0.6666666666666666,0.9603174603174603,0.16666666666666666,-269.35321145363815,7974.15
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,490,470,0,3,31,0.08823529411764706,1.0,0.9384920634920635,0.1621621621621622,-260.84715165987404,7649.33
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,615,479,0,3,22,0.12,1.0,0.9563492063492064,0.21428571428571425,-329.59673504746956,10335.04
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,537,473,1,2,28,0.06666666666666667,0.6666666666666666,0.9424603174603174,0.1212121212121212,-300.5162930552459,8331.37
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,459,473,1,2,28,0.06666666666666667,0.6666666666666666,0.9424603174603174,0.1212121212121212,-243.45529164010458,7388.02
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,628,474,2,1,27,0.03571428571428571,0.3333333333333333,0.9424603174603174,0.06451612903225806,-337.4551298460992,10648.57
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,28,472,2,1,29,0.03333333333333333,0.3333333333333333,0.9384920634920635,0.0606060606060606,-6.19567838527038,422.56
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,126,461,0,3,40,0.06976744186046512,1.0,0.9206349206349206,0.13043478260869565,-57.98478667616324,1539.47
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,130,472,0,3,29,0.09375,1.0,0.9424603174603174,0.17142857142857143,-65.05276278555026,1582.22
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,137,472,0,3,29,0.09375,1.0,0.9424603174603174,0.17142857142857143,-60.84074942541583,1664.10
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,296,473,0,3,28,0.0967741935483871,1.0,0.9444444444444444,0.17647058823529413,-146.23128801375987,4240.31
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,92,480,0,3,21,0.125,1.0,0.9583333333333334,0.2222222222222222,-43.147668664095335,1137.58
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,447,471,0,3,30,0.09090909090909091,1.0,0.9404761904761905,0.16666666666666669,-238.20723651118715,7589.47
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,337,472,0,3,29,0.09375,1.0,0.9424603174603174,0.17142857142857143,-178.51410834116828,4854.77
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,94,475,1,2,26,0.07142857142857142,0.6666666666666666,0.9464285714285714,0.12903225806451613,-43.243617016434925,1168.71
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,437,478,0,3,23,0.11538461538461539,1.0,0.9543650793650794,0.20689655172413793,-237.22338192080883,5705.97
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,125,479,0,3,22,0.12,1.0,0.9563492063492064,0.21428571428571425,-58.4828062183327,1499.58
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,64,479,2,1,22,0.043478260869565216,0.3333333333333333,0.9523809523809523,0.07692307692307691,-26.367076646206623,827.35
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,241,471,0,3,30,0.09090909090909091,1.0,0.9404761904761905,0.16666666666666669,-119.96293386633216,2907.58
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,292,479,1,2,22,0.08333333333333333,0.6666666666666666,0.9543650793650794,0.14814814814814814,-149.97984022819736,4424.93
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,281,475,0,3,26,0.10344827586206896,1.0,0.9484126984126984,0.1875,-147.04587509349363,4138.37
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,528,466,1,2,35,0.05405405405405406,0.6666666666666666,0.9285714285714286,0.1,-279.4476979665814,8208.00
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,227,466,0,3,35,0.07894736842105263,1.0,0.9305555555555556,0.14634146341463414,-116.01962615414791,2702.00
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,278,468,1,2,33,0.05714285714285714,0.6666666666666666,0.9325396825396826,0.10526315789473684,-147.61121286257682,4035.13
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,569,473,2,1,28,0.034482758620689655,0.3333333333333333,0.9404761904761905,0.0625,-284.13801102582954,9589.74
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,29,481,1,2,20,0.09090909090909091,0.6666666666666666,0.9583333333333334,0.16,-8.605172732113175,440.82
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,170,469,0,3,32,0.08571428571428572,1.0,0.9365079365079365,0.15789473684210528,-85.43323877787223,2023.37
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,121,477,0,3,24,0.1111111111111111,1.0,0.9523809523809523,0.19999999999999998,-56.36918189985837,1472.51
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,97,475,1,2,26,0.07142857142857142,0.6666666666666666,0.9464285714285714,0.12903225806451613,-47.70139445634477,1202.42
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,380,474,1,2,27,0.06896551724137931,0.6666666666666666,0.9444444444444444,0.125,-204.40736592565034,5257.96
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,353,478,2,1,23,0.041666666666666664,0.3333333333333333,0.9503968253968254,0.07407407407407407,-172.29890874094917,5104.03
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,129,469,0,3,32,0.08571428571428572,1.0,0.9365079365079365,0.15789473684210528,-61.72089887338076,1593.34
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,35,484,0,3,17,0.15,1.0,0.9662698412698413,0.2608695652173913,-10.328533221772393,521.17
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,166,471,1,2,30,0.0625,0.6666666666666666,0.9384920634920635,0.11428571428571428,-78.1239689218292,1973.86
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,626,469,1,2,32,0.058823529411764705,0.6666666666666666,0.9345238095238095,0.10810810810810811,-338.1962442615864,10594.62
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,467,472,1,2,29,0.06451612903225806,0.6666666666666666,0.9404761904761905,0.1176470588235294,-237.26944779852008,7394.74
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,548,470,1,2,31,0.06060606060606061,0.6666666666666666,0.9365079365079365,0.1111111111111111,-292.9007493632807,9335.33
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,275,476,0,3,25,0.10714285714285714,1.0,0.9503968253968254,0.19354838709677416,-145.08659833524038,3989.21
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,209,474,0,3,27,0.1,1.0,0.9464285714285714,0.18181818181818182,-105.10127467158225,3109.52
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,247,470,0,3,31,0.08823529411764706,1.0,0.9384920634920635,0.1621621621621622,-118.01104964149164,2911.02
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,309,477,0,3,24,0.1111111111111111,1.0,0.9523809523809523,0.19999999999999998,-158.3959826827523,4472.64
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,479,480,0,3,21,0.125,1.0,0.9583333333333334,0.2222222222222222,-237.55218558241387,7515.97
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,430,479,1,2,22,0.08333333333333333,0.6666666666666666,0.9543650793650794,0.14814814814814814,-232.22443698577905,5252.36
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,395,466,1,2,35,0.05405405405405406,0.6666666666666666,0.9285714285714286,0.1,-200.5291308581238,5263.39
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,100,471,1,2,30,0.0625,0.6666666666666666,0.9384920634920635,0.11428571428571428,-49.83331294855284,1244.47
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,432,472,1,2,29,0.06451612903225806,0.6666666666666666,0.9404761904761905,0.1176470588235294,-232.98801747805595,5288.51
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,327,475,1,2,26,0.07142857142857142,0.6666666666666666,0.9464285714285714,0.12903225806451613,-171.3678219847241,4684.57
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,273,471,0,3,30,0.09090909090909091,1.0,0.9404761904761905,0.16666666666666669,-140.6673475463717,4209.05
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,51,481,1,2,20,0.09090909090909091,0.6666666666666666,0.9583333333333334,0.16,-21.903039844157345,690.40
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,173,478,0,3,23,0.11538461538461539,1.0,0.9543650793650794,0.20689655172413793,-94.65584701653836,2083.66
